ZIP Code,Duration Buyer Payouts,City,State
54703,$17.50,Eau Claire,WI
54720,$17.50,Altoona,WI
54721,$17.50,Arkansaw,WI
54722,$17.50,Augusta,WI
54723,$17.50,Bay City,WI
54724,$17.50,Bloomer,WI
54725,$17.50,Boyceville,WI
54726,$17.50,Boyd,WI
54727,$17.50,Cadott,WI
54728,$17.50,Chetek,WI
54729,$17.50,Chippewa Falls,WI
54730,$17.50,Colfax,WI
54731,$17.50,Conrath,WI
54732,$17.50,Cornell,WI
54733,$17.50,Dallas,WI
54734,$17.50,Downing,WI
54735,$17.50,Downsville,WI
54736,$17.50,Durand,WI
54737,$17.50,Eau Galle,WI
54738,$17.50,Eleva,WI
54739,$17.50,Elk Mound,WI
54740,$17.50,Elmwood,WI
54741,$17.50,Fairchild,WI
54742,$17.50,Fall Creek,WI
54743,$17.50,Gilmanton,WI
54744,$17.50,,WI
54745,$17.50,Holcombe,WI
54746,$17.50,Humbird,WI
54747,$17.50,Independence,WI
54748,$17.50,Jim Falls,WI
54749,$17.50,Knapp,WI
54750,$17.50,Maiden Rock,WI
54751,$17.50,Menomonie,WI
54754,$17.50,Merrillan,WI
54755,$17.50,Mondovi,WI
54756,$17.50,Nelson,WI
54757,$17.50,New Auburn,WI
54758,$17.50,Osseo,WI
54759,$17.50,Pepin,WI
54760,$17.50,Pigeon Falls,WI
54761,$17.50,Plum City,WI
54762,$17.50,Prairie Farm,WI
54763,$17.50,Ridgeland,WI
54764,$17.50,Rock Falls,WI
54765,$17.50,Sand Creek,WI
54766,$17.50,Sheldon,WI
54767,$17.50,Spring Valley,WI
54768,$17.50,Stanley,WI
54769,$17.50,Stockholm,WI
54770,$17.50,Strum,WI
54771,$17.50,Thorp,WI
54772,$17.50,Wheeler,WI
54773,$17.50,Whitehall,WI
54774,$17.50,Chippewa Falls,WI
54801,$17.50,Spooner,WI
54805,$17.50,Almena,WI
54806,$17.50,Ashland,WI
54810,$17.50,Balsam Lake,WI
54812,$17.50,Barron,WI
54813,$17.50,Barronett,WI
54814,$17.50,Bayfield,WI
54816,$17.50,Benoit,WI
54817,$17.50,Birchwood,WI
54818,$17.50,Brill,WI
54819,$17.50,Bruce,WI
54820,$17.50,Brule,WI
54821,$17.50,Cable,WI
54822,$17.50,Cameron,WI
54824,$17.50,Centuria,WI
54826,$17.50,Comstock,WI
54827,$17.50,Cornucopia,WI
54828,$17.50,Couderay,WI
54829,$17.50,Cumberland,WI
54830,$17.50,Danbury,WI
54832,$17.50,Drummond,WI
54834,$17.50,Edgewater,WI
54835,$17.50,Exeland,WI
54836,$17.50,Foxboro,WI
54837,$17.50,Frederic,WI
54838,$17.50,Gordon,WI
54839,$17.50,Grand View,WI
54840,$17.50,Grantsburg,WI
54841,$17.50,Haugen,WI
54842,$17.50,Hawthorne,WI
54843,$17.50,Hayward,WI
54844,$17.50,Herbster,WI
54845,$17.50,Hertel,WI
54846,$17.50,High Bridge,WI
54847,$17.50,Iron River,WI
54848,$17.50,Ladysmith,WI
54849,$17.50,Lake Nebagamon,WI
54850,$17.50,La Pointe,WI
54851,$17.50,,WI
54853,$17.50,Luck,WI
54854,$17.50,Maple,WI
54855,$17.50,Marengo,WI
54856,$17.50,Mason,WI
54857,$17.50,Mikana,WI
54858,$17.50,Milltown,WI
54859,$17.50,Minong,WI
54861,$17.50,Odanah,WI
54862,$17.50,Ojibwa,WI
54864,$17.50,Poplar,WI
54865,$17.50,Port Wing,WI
54866,$17.50,,WI
54867,$17.50,Radisson,WI
54868,$17.50,Rice Lake,WI
54870,$17.50,Sarona,WI
54871,$17.50,Shell Lake,WI
54872,$17.50,Siren,WI
54873,$17.50,Solon Springs,WI
54874,$17.50,South Range,WI
54875,$17.50,Springbrook,WI
54876,$17.50,Stone Lake,WI
54880,$17.50,Superior,WI
54888,$17.50,Trego,WI
54889,$17.50,Turtle Lake,WI
54890,$17.50,Wascott,WI
54891,$17.50,Washburn,WI
54893,$17.50,Webster,WI
54895,$17.50,Weyerhaeuser,WI
54896,$17.50,Winter,WI
54901,$17.50,Oshkosh,WI
54902,$17.50,Oshkosh,WI
54903,$17.50,Oshkosh,WI
54904,$17.50,Oshkosh,WI
54906,$17.50,Oshkosh,WI
54909,$17.50,Almond,WI
54911,$17.50,Appleton,WI
54912,$17.50,Appleton,WI
54913,$17.50,Appleton,WI
54914,$17.50,Appleton,WI
54915,$17.50,Appleton,WI
54919,$17.50,Appleton,WI
54921,$17.50,Bancroft,WI
54922,$17.50,Bear Creek,WI
54923,$17.50,Berlin,WI
54926,$17.50,Big Falls,WI
54927,$17.50,Butte Des Morts,WI
54928,$17.50,Caroline,WI
54929,$17.50,Clintonville,WI
54930,$17.50,Coloma,WI
54931,$17.50,Dale,WI
54932,$17.50,Eldorado,WI
54933,$17.50,Embarrass,WI
54934,$17.50,Eureka,WI
54935,$17.50,Fond Du Lac,WI
54936,$17.50,Fond Du Lac,WI
54937,$17.50,Fond Du Lac,WI
54940,$17.50,Fremont,WI
54941,$17.50,Green Lake,WI
54942,$17.50,Greenville,WI
54943,$17.50,Hancock,WI
54944,$17.50,Hortonville,WI
54945,$17.50,Iola,WI
54946,$17.50,King,WI
54947,$17.50,Larsen,WI
54948,$17.50,Leopolis,WI
54949,$17.50,Manawa,WI
54950,$17.50,Marion,WI
54951,$17.50,,WI
54952,$17.50,Menasha,WI
54956,$17.50,Neenah,WI
54957,$17.50,Neenah,WI
54960,$17.50,Neshkoro,WI
54961,$17.50,New London,WI
54962,$17.50,Ogdensburg,WI
54963,$17.50,Omro,WI
54964,$17.50,Pickett,WI
54965,$17.50,Pine River,WI
54966,$17.50,Plainfield,WI
54967,$17.50,Poy Sippi,WI
54968,$17.50,Princeton,WI
54969,$17.50,Readfield,WI
54970,$17.50,Redgranite,WI
54971,$17.50,Ripon,WI
54974,$17.50,Rosendale,WI
54975,$17.50,,WI
54976,$17.50,Saxeville,WI
54977,$17.50,Scandinavia,WI
54978,$17.50,Tilleda,WI
54979,$17.50,Van Dyne,WI
54980,$17.50,Waukau,WI
54981,$17.50,Waupaca,WI
54982,$17.50,Wautoma,WI
54983,$17.50,Weyauwega,WI
54984,$17.50,Wild Rose,WI
54985,$17.50,Winnebago,WI
54986,$17.50,Winneconne,WI
54990,$17.50,Iola,WI
55001,$17.50,Afton,MN
55002,$17.50,Almelund,MN
55003,$17.50,Bayport,MN
55004,$17.50,,MN
55005,$17.50,Bethel,MN
55006,$17.50,Braham,MN
55007,$17.50,Brook Park,MN
55008,$17.50,Cambridge,MN
55009,$17.50,Cannon Falls,MN
55010,$17.50,Castle Rock,MN
55011,$17.50,Cedar,MN
55012,$17.50,Center City,MN
55013,$17.50,Chisago City,MN
55014,$17.50,Circle Pines,MN
55016,$17.50,Cottage Grove,MN
55017,$17.50,Dalbo,MN
55018,$17.50,Dennison,MN
55019,$17.50,Dundas,MN
55020,$17.50,Elko New Market,MN
55021,$17.50,Faribault,MN
55024,$17.50,Farmington,MN
55025,$17.50,Forest Lake,MN
55026,$17.50,Frontenac,MN
55027,$17.50,Goodhue,MN
55029,$17.50,Grandy,MN
55030,$17.50,Grasston,MN
55031,$17.50,Hampton,MN
55032,$17.50,Harris,MN
55033,$17.50,Hastings,MN
55036,$17.50,Henriette,MN
55037,$17.50,Hinckley,MN
55038,$17.50,Hugo,MN
55040,$17.50,Isanti,MN
55041,$17.50,Lake City,MN
55042,$17.50,Lake Elmo,MN
55043,$17.50,Lakeland,MN
55044,$17.50,Lakeville,MN
55045,$17.50,Lindstrom,MN
55046,$17.50,Lonsdale,MN
55047,$17.50,Marine On Saint Croix,MN
55049,$17.50,Medford,MN
55051,$17.50,Mora,MN
55052,$17.50,Morristown,MN
55053,$17.50,Nerstrand,MN
55054,$17.50,Elko New Market,MN
55055,$17.50,Newport,MN
55056,$17.50,North Branch,MN
55057,$17.50,Northfield,MN
55060,$17.50,Owatonna,MN
55063,$17.50,Pine City,MN
55065,$17.50,Randolph,MN
55066,$17.50,Red Wing,MN
55067,$17.50,Rock Creek,MN
55068,$17.50,Rosemount,MN
55069,$17.50,Rush City,MN
55070,$17.50,Saint Francis,MN
55071,$17.50,Saint Paul Park,MN
55072,$17.50,Sandstone,MN
55073,$17.50,Scandia,MN
55074,$17.50,Shafer,MN
55075,$17.50,South Saint Paul,MN
55076,$17.50,Inver Grove Heights,MN
55077,$17.50,Inver Grove Heights,MN
55078,$17.50,Stacy,MN
55079,$17.50,Stacy,MN
55080,$17.50,Stanchfield,MN
55082,$17.50,Stillwater,MN
55083,$17.50,Stillwater,MN
55084,$17.50,Taylors Falls,MN
55085,$17.50,Vermillion,MN
55087,$17.50,Warsaw,MN
55088,$17.50,Webster,MN
55089,$17.50,Welch,MN
55090,$17.50,Willernie,MN
55092,$17.50,Wyoming,MN
55101,$17.50,Saint Paul,MN
55102,$17.50,Saint Paul,MN
55103,$17.50,Saint Paul,MN
55104,$17.50,Saint Paul,MN
55105,$17.50,Saint Paul,MN
55106,$17.50,Saint Paul,MN
55107,$17.50,Saint Paul,MN
55108,$17.50,Saint Paul,MN
55109,$17.50,Saint Paul,MN
55110,$17.50,Saint Paul,MN
55111,$17.50,Saint Paul,MN
55112,$17.50,Saint Paul,MN
55113,$17.50,Saint Paul,MN
55114,$17.50,Saint Paul,MN
55115,$17.50,Saint Paul,MN
55116,$17.50,Saint Paul,MN
55117,$17.50,Saint Paul,MN
55118,$17.50,Saint Paul,MN
55119,$17.50,Saint Paul,MN
55120,$17.50,Saint Paul,MN
55121,$17.50,Saint Paul,MN
55122,$17.50,Saint Paul,MN
55123,$17.50,Saint Paul,MN
55124,$17.50,Saint Paul,MN
55125,$17.50,Saint Paul,MN
55126,$17.50,Saint Paul,MN
55127,$17.50,Saint Paul,MN
55128,$17.50,Saint Paul,MN
55129,$17.50,Saint Paul,MN
55130,$17.50,Saint Paul,MN
55131,$17.50,Saint Paul,MN
55133,$17.50,Saint Paul,MN
55144,$17.50,Saint Paul,MN
55145,$17.50,Saint Paul,MN
55146,$17.50,Saint Paul,MN
55150,$17.50,Mendota,MN
55155,$17.50,Saint Paul,MN
55161,$17.50,,MN
55164,$17.50,Saint Paul,MN
55165,$17.50,Saint Paul,MN
55166,$17.50,,MN
55168,$17.50,,MN
55169,$17.50,,MN
55170,$17.50,Saint Paul,MN
55171,$17.50,,MN
55172,$17.50,Saint Paul,MN
55175,$17.50,Saint Paul,MN
55177,$17.50,,MN
55182,$17.50,,MN
55187,$17.50,Saint Paul,MN
55188,$17.50,Saint Paul,MN
55189,$17.50,,MN
55190,$17.50,,MN
55191,$17.50,,MN
55199,$17.50,,MN
55301,$17.50,Albertville,MN
55302,$17.50,Annandale,MN
55303,$17.50,Anoka,MN
55304,$17.50,Andover,MN
55305,$17.50,Hopkins,MN
55306,$17.50,Burnsville,MN
55307,$17.50,Arlington,MN
55308,$17.50,Becker,MN
55309,$17.50,Big Lake,MN
55310,$17.50,Bird Island,MN
55311,$17.50,Maple Grove,MN
55312,$17.50,Brownton,MN
55313,$17.50,Buffalo,MN
55314,$17.50,Buffalo Lake,MN
55315,$17.50,Carver,MN
55316,$17.50,Champlin,MN
55317,$17.50,Chanhassen,MN
55318,$17.50,Chaska,MN
55319,$17.50,Clear Lake,MN
55320,$17.50,Clearwater,MN
55321,$17.50,Cokato,MN
55322,$17.50,Cologne,MN
55323,$17.50,Crystal Bay,MN
55324,$17.50,Darwin,MN
55325,$17.50,Dassel,MN
55327,$17.50,Dayton,MN
55328,$17.50,Delano,MN
55329,$17.50,Eden Valley,MN
55330,$17.50,Elk River,MN
55331,$17.50,Excelsior,MN
55332,$17.50,Fairfax,MN
55333,$17.50,Franklin,MN
55334,$17.50,Gaylord,MN
55335,$17.50,Gibbon,MN
55336,$17.50,Glencoe,MN
55337,$17.50,Burnsville,MN
55338,$17.50,Green Isle,MN
55339,$17.50,Hamburg,MN
55340,$17.50,Hamel,MN
55341,$17.50,Hanover,MN
55342,$17.50,Hector,MN
55343,$17.50,Hopkins,MN
55344,$17.50,Eden Prairie,MN
55345,$17.50,Minnetonka,MN
55346,$17.50,Eden Prairie,MN
55347,$17.50,Eden Prairie,MN
55348,$17.50,Maple Plain,MN
55349,$17.50,Howard Lake,MN
55350,$17.50,Hutchinson,MN
55352,$17.50,Jordan,MN
55353,$17.50,Kimball,MN
55354,$17.50,Lester Prairie,MN
55355,$17.50,Litchfield,MN
55356,$17.50,Long Lake,MN
55357,$17.50,Loretto,MN
55358,$17.50,Maple Lake,MN
55359,$17.50,Maple Plain,MN
55360,$17.50,Mayer,MN
55361,$17.50,Minnetonka Beach,MN
55362,$17.50,Monticello,MN
55363,$17.50,Montrose,MN
55364,$17.50,Mound,MN
55365,$17.50,,MN
55366,$17.50,New Auburn,MN
55367,$17.50,New Germany,MN
55368,$17.50,Norwood Young America,MN
55369,$17.50,Osseo,MN
55370,$17.50,Plato,MN
55371,$17.50,Princeton,MN
55372,$17.50,Prior Lake,MN
55373,$17.50,Rockford,MN
55374,$17.50,Rogers,MN
55375,$17.50,Saint Bonifacius,MN
55376,$17.50,Saint Michael,MN
55377,$17.50,Santiago,MN
55378,$17.50,Savage,MN
55379,$17.50,Shakopee,MN
55380,$17.50,Silver Creek,MN
55381,$17.50,Silver Lake,MN
55382,$17.50,South Haven,MN
55383,$17.50,Norwood,MN
55384,$17.50,Spring Park,MN
55385,$17.50,Stewart,MN
55386,$17.50,Victoria,MN
55387,$17.50,Waconia,MN
55388,$17.50,Watertown,MN
55389,$17.50,Watkins,MN
55390,$17.50,Waverly,MN
55391,$17.50,Wayzata,MN
55392,$17.50,Navarre,MN
55393,$17.50,,MN
55394,$17.50,,MN
55395,$17.50,Winsted,MN
55396,$17.50,Winthrop,MN
55397,$17.50,Young America,MN
55398,$17.50,Zimmerman,MN
55399,$17.50,,MN
55400,$17.50,,MN
55401,$17.50,Minneapolis,MN
55402,$17.50,Minneapolis,MN
55403,$17.50,Minneapolis,MN
55404,$17.50,Minneapolis,MN
55405,$17.50,Minneapolis,MN
55406,$17.50,Minneapolis,MN
55407,$17.50,Minneapolis,MN
55408,$17.50,Minneapolis,MN
55409,$17.50,Minneapolis,MN
55410,$17.50,Minneapolis,MN
55411,$17.50,Minneapolis,MN
55412,$17.50,Minneapolis,MN
55413,$17.50,Minneapolis,MN
55414,$17.50,Minneapolis,MN
55415,$17.50,Minneapolis,MN
55416,$17.50,Minneapolis,MN
55417,$17.50,Minneapolis,MN
55418,$17.50,Minneapolis,MN
55419,$17.50,Minneapolis,MN
55420,$17.50,Minneapolis,MN
55421,$17.50,Minneapolis,MN
55422,$17.50,Minneapolis,MN
55423,$17.50,Minneapolis,MN
55424,$17.50,Minneapolis,MN
55425,$17.50,Minneapolis,MN
55426,$17.50,Minneapolis,MN
55427,$17.50,Minneapolis,MN
55428,$17.50,Minneapolis,MN
55429,$17.50,Minneapolis,MN
55430,$17.50,Minneapolis,MN
55431,$17.50,Minneapolis,MN
55432,$17.50,Minneapolis,MN
55433,$17.50,Minneapolis,MN
55434,$17.50,Minneapolis,MN
55435,$17.50,Minneapolis,MN
55436,$17.50,Minneapolis,MN
55437,$17.50,Minneapolis,MN
55438,$17.50,Minneapolis,MN
55439,$17.50,Minneapolis,MN
55440,$17.50,Minneapolis,MN
55441,$17.50,Minneapolis,MN
55442,$17.50,Minneapolis,MN
55443,$17.50,Minneapolis,MN
55444,$17.50,Minneapolis,MN
55445,$17.50,Minneapolis,MN
55446,$17.50,Minneapolis,MN
55447,$17.50,Minneapolis,MN
55448,$17.50,Minneapolis,MN
55449,$17.50,Minneapolis,MN
55450,$17.50,Minneapolis,MN
55454,$17.50,Minneapolis,MN
55455,$17.50,Minneapolis,MN
55458,$17.50,Minneapolis,MN
55459,$17.50,Minneapolis,MN
55460,$17.50,Minneapolis,MN
55467,$17.50,Minneapolis,MN
55468,$17.50,,MN
55470,$17.50,Minneapolis,MN
55472,$17.50,Minneapolis,MN
55473,$17.50,Minneapolis,MN
55474,$17.50,Minneapolis,MN
55478,$17.50,Minneapolis,MN
55479,$17.50,Minneapolis,MN
55480,$17.50,Minneapolis,MN
55483,$17.50,Minneapolis,MN
55484,$17.50,Minneapolis,MN
55485,$17.50,Minneapolis,MN
55486,$17.50,Minneapolis,MN
55487,$17.50,Minneapolis,MN
55488,$17.50,Minneapolis,MN
55550,$17.50,Young America,MN
55551,$17.50,Young America,MN
55552,$17.50,,MN
55553,$17.50,Young America,MN
55554,$17.50,Norwood,MN
55555,$17.50,,MN
55556,$17.50,,MN
55557,$17.50,,MN
55558,$17.50,Young America,MN
55559,$17.50,,MN
55560,$17.50,,MN
55561,$17.50,,MN
55562,$17.50,,MN
55563,$17.50,,MN
55564,$17.50,,MN
55565,$17.50,,MN
55566,$17.50,,MN
55567,$17.50,,MN
55568,$17.50,Young America,MN
55569,$17.50,Osseo,MN
55570,$17.50,Maple Plain,MN
55571,$17.50,Maple Plain,MN
55572,$17.50,Rockford,MN
55573,$17.50,Young America,MN
55574,$17.50,Maple Plain,MN
55575,$17.50,Howard Lake,MN
55576,$17.50,Maple Plain,MN
55577,$17.50,Maple Plain,MN
55578,$17.50,Maple Plain,MN
55579,$17.50,Maple Plain,MN
55580,$17.50,,MN
55581,$17.50,,MN
55582,$17.50,,MN
55583,$17.50,Norwood,MN
55584,$17.50,,MN
55585,$17.50,,MN
55586,$17.50,,MN
55587,$17.50,,MN
55588,$17.50,,MN
55589,$17.50,,MN
55590,$17.50,,MN
55591,$17.50,,MN
55592,$17.50,Maple Plain,MN
55593,$17.50,Maple Plain,MN
55594,$17.50,Young America,MN
55595,$17.50,Loretto,MN
55596,$17.50,Loretto,MN
55597,$17.50,Loretto,MN
55598,$17.50,Loretto,MN
55599,$17.50,Loretto,MN
55601,$17.50,Beaver Bay,MN
55602,$17.50,Brimson,MN
55603,$17.50,Finland,MN
55604,$17.50,Grand Marais,MN
55605,$17.50,Grand Portage,MN
55606,$17.50,Hovland,MN
55607,$17.50,Isabella,MN
55609,$17.50,Knife River,MN
55612,$17.50,Lutsen,MN
55613,$17.50,Schroeder,MN
55614,$17.50,Silver Bay,MN
55615,$17.50,Tofte,MN
55616,$17.50,Two Harbors,MN
55701,$17.50,,MN
55702,$17.50,Alborn,MN
55703,$17.50,Angora,MN
55704,$17.50,Askov,MN
55705,$17.50,Aurora,MN
55706,$17.50,Babbitt,MN
55707,$17.50,Barnum,MN
55708,$17.50,Biwabik,MN
55709,$17.50,Bovey,MN
55710,$17.50,Britt,MN
55711,$17.50,Brookston,MN
55712,$17.50,Bruno,MN
55713,$17.50,Buhl,MN
55716,$17.50,Calumet,MN
55717,$17.50,Canyon,MN
55718,$17.50,Carlton,MN
55719,$17.50,Chisholm,MN
55720,$17.50,Cloquet,MN
55721,$17.50,Cohasset,MN
55722,$17.50,Coleraine,MN
55723,$17.50,Cook,MN
55724,$17.50,Cotton,MN
55725,$17.50,Crane Lake,MN
55726,$17.50,Cromwell,MN
55727,$17.50,,MN
55729,$17.50,,MN
55730,$17.50,Grand Rapids,MN
55731,$17.50,Ely,MN
55732,$17.50,Embarrass,MN
55733,$17.50,Esko,MN
55734,$17.50,Eveleth,MN
55735,$17.50,Finlayson,MN
55736,$17.50,Floodwood,MN
55738,$17.50,Forbes,MN
55740,$17.50,,MN
55741,$17.50,Gilbert,MN
55742,$17.50,Goodland,MN
55744,$17.50,Grand Rapids,MN
55745,$17.50,Grand Rapids,MN
55746,$17.50,Hibbing,MN
55747,$17.50,Hibbing,MN
55748,$17.50,Hill City,MN
55749,$17.50,Holyoke,MN
55750,$17.50,Hoyt Lakes,MN
55751,$17.50,Iron,MN
55752,$17.50,Jacobson,MN
55753,$17.50,Keewatin,MN
55754,$17.50,,MN
55755,$17.50,,MN
55756,$17.50,Kerrick,MN
55757,$17.50,Kettle River,MN
55758,$17.50,Kinney,MN
55760,$17.50,Mcgregor,MN
55761,$17.50,,MN
55762,$17.50,,MN
55763,$17.50,Makinen,MN
55764,$17.50,Marble,MN
55765,$17.50,Meadowlands,MN
55766,$17.50,Melrude,MN
55767,$17.50,Moose Lake,MN
55768,$17.50,Mountain Iron,MN
55769,$17.50,Nashwauk,MN
55771,$17.50,Orr,MN
55772,$17.50,Nett Lake,MN
55773,$17.50,,MN
55775,$17.50,Pengilly,MN
55777,$17.50,Virginia,MN
55778,$17.50,,MN
55779,$17.50,Saginaw,MN
55780,$17.50,Sawyer,MN
55781,$17.50,Side Lake,MN
55782,$17.50,Soudan,MN
55783,$17.50,Sturgeon Lake,MN
55784,$17.50,Swan River,MN
55785,$17.50,Swatara,MN
55786,$17.50,Taconite,MN
55787,$17.50,Tamarack,MN
55788,$17.50,,MN
55789,$17.50,,MN
55790,$17.50,Tower,MN
55791,$17.50,Twig,MN
55792,$17.50,Virginia,MN
55793,$17.50,Warba,MN
55795,$17.50,Willow River,MN
55796,$17.50,Winton,MN
55797,$17.50,Wrenshall,MN
55798,$17.50,Wright,MN
55799,$17.50,,MN
55801,$17.50,Duluth,MN
55802,$17.50,Duluth,MN
55803,$17.50,Duluth,MN
55804,$17.50,Duluth,MN
55805,$17.50,Duluth,MN
55806,$17.50,Duluth,MN
55807,$17.50,Duluth,MN
55808,$17.50,Duluth,MN
55810,$17.50,Duluth,MN
55811,$17.50,Duluth,MN
55812,$17.50,Duluth,MN
55814,$17.50,Duluth,MN
55815,$17.50,Duluth,MN
55816,$17.50,Duluth,MN
55901,$17.50,Rochester,MN
55902,$17.50,Rochester,MN
55903,$17.50,Rochester,MN
55904,$17.50,Rochester,MN
55905,$17.50,Rochester,MN
55906,$17.50,Rochester,MN
55909,$17.50,Adams,MN
55910,$17.50,Altura,MN
55912,$17.50,Austin,MN
55917,$17.50,Blooming Prairie,MN
55918,$17.50,Brownsdale,MN
55919,$17.50,Brownsville,MN
55920,$17.50,Byron,MN
55921,$17.50,Caledonia,MN
55922,$17.50,Canton,MN
55923,$17.50,Chatfield,MN
55924,$17.50,Claremont,MN
55925,$17.50,Dakota,MN
55926,$17.50,Dexter,MN
55927,$17.50,Dodge Center,MN
55929,$17.50,Dover,MN
55931,$17.50,Eitzen,MN
55932,$17.50,Elgin,MN
55933,$17.50,Elkton,MN
55934,$17.50,Eyota,MN
55935,$17.50,Fountain,MN
55936,$17.50,Grand Meadow,MN
55937,$17.50,,MN
55938,$17.50,,MN
55939,$17.50,Harmony,MN
55940,$17.50,Hayfield,MN
55941,$17.50,Hokah,MN
55942,$17.50,Homer,MN
55943,$17.50,Houston,MN
55944,$17.50,Kasson,MN
55945,$17.50,Kellogg,MN
55946,$17.50,Kenyon,MN
55947,$17.50,La Crescent,MN
55949,$17.50,Lanesboro,MN
55950,$17.50,Lansing,MN
55951,$17.50,Le Roy,MN
55952,$17.50,Lewiston,MN
55953,$17.50,Lyle,MN
55954,$17.50,Mabel,MN
55955,$17.50,Mantorville,MN
55956,$17.50,Mazeppa,MN
55957,$17.50,Millville,MN
55959,$17.50,Minnesota City,MN
55960,$17.50,Oronoco,MN
55961,$17.50,Ostrander,MN
55962,$17.50,Peterson,MN
55963,$17.50,Pine Island,MN
55964,$17.50,Plainview,MN
55965,$17.50,Preston,MN
55967,$17.50,Racine,MN
55968,$17.50,Reads Landing,MN
55969,$17.50,Rollingstone,MN
55970,$17.50,Rose Creek,MN
55971,$17.50,Rushford,MN
55972,$17.50,Saint Charles,MN
55973,$17.50,Sargeant,MN
55974,$17.50,Spring Grove,MN
55975,$17.50,Spring Valley,MN
55976,$17.50,Stewartville,MN
55977,$17.50,Taopi,MN
55978,$17.50,,MN
55979,$17.50,Utica,MN
55981,$17.50,Wabasha,MN
55982,$17.50,Waltham,MN
55983,$17.50,Wanamingo,MN
55985,$17.50,West Concord,MN
55986,$17.50,,MN
55987,$17.50,Winona,MN
55988,$17.50,Stockton,MN
55990,$17.50,Wykoff,MN
55991,$17.50,Zumbro Falls,MN
55992,$17.50,Zumbrota,MN
56001,$17.50,Mankato,MN
56002,$17.50,Mankato,MN
56003,$17.50,Mankato,MN
56006,$17.50,,MN
56007,$17.50,Albert Lea,MN
56009,$17.50,Alden,MN
56010,$17.50,Amboy,MN
56011,$17.50,Belle Plaine,MN
56013,$17.50,Blue Earth,MN
56014,$17.50,Bricelyn,MN
56016,$17.50,Clarks Grove,MN
56017,$17.50,Cleveland,MN
56019,$17.50,Comfrey,MN
56020,$17.50,Conger,MN
56021,$17.50,Courtland,MN
56022,$17.50,Darfur,MN
56023,$17.50,Delavan,MN
56024,$17.50,Eagle Lake,MN
56025,$17.50,Easton,MN
56026,$17.50,Ellendale,MN
56027,$17.50,Elmore,MN
56028,$17.50,Elysian,MN
56029,$17.50,Emmons,MN
56030,$17.50,Essig,MN
56031,$17.50,Fairmont,MN
56032,$17.50,Freeborn,MN
56033,$17.50,Frost,MN
56034,$17.50,Garden City,MN
56035,$17.50,Geneva,MN
56036,$17.50,Glenville,MN
56037,$17.50,Good Thunder,MN
56039,$17.50,Granada,MN
56041,$17.50,Hanska,MN
56042,$17.50,Hartland,MN
56043,$17.50,Hayward,MN
56044,$17.50,Henderson,MN
56045,$17.50,Hollandale,MN
56046,$17.50,Hope,MN
56047,$17.50,Huntley,MN
56048,$17.50,Janesville,MN
56050,$17.50,Kasota,MN
56051,$17.50,Kiester,MN
56052,$17.50,Kilkenny,MN
56053,$17.50,,MN
56054,$17.50,Lafayette,MN
56055,$17.50,Lake Crystal,MN
56056,$17.50,La Salle,MN
56057,$17.50,Le Center,MN
56058,$17.50,Le Sueur,MN
56060,$17.50,Lewisville,MN
56061,$17.50,,MN
56062,$17.50,Madelia,MN
56063,$17.50,Madison Lake,MN
56064,$17.50,,MN
56065,$17.50,Mapleton,MN
56067,$17.50,,MN
56068,$17.50,Minnesota Lake,MN
56069,$17.50,Montgomery,MN
56070,$17.50,,MN
56071,$17.50,New Prague,MN
56072,$17.50,New Richland,MN
56073,$17.50,New Ulm,MN
56074,$17.50,Nicollet,MN
56075,$17.50,Northrop,MN
56076,$17.50,,MN
56077,$17.50,,MN
56078,$17.50,Pemberton,MN
56080,$17.50,Saint Clair,MN
56081,$17.50,Saint James,MN
56082,$17.50,Saint Peter,MN
56083,$17.50,Sanborn,MN
56084,$17.50,Searles,MN
56085,$17.50,Sleepy Eye,MN
56087,$17.50,Springfield,MN
56088,$17.50,Truman,MN
56089,$17.50,Twin Lakes,MN
56090,$17.50,Vernon Center,MN
56091,$17.50,Waldorf,MN
56092,$17.50,,MN
56093,$17.50,Waseca,MN
56096,$17.50,Waterville,MN
56097,$17.50,Wells,MN
56098,$17.50,Winnebago,MN
56101,$17.50,Windom,MN
56110,$17.50,Adrian,MN
56111,$17.50,Alpha,MN
56112,$17.50,,MN
56113,$17.50,Arco,MN
56114,$17.50,Avoca,MN
56115,$17.50,Balaton,MN
56116,$17.50,Beaver Creek,MN
56117,$17.50,Bigelow,MN
56118,$17.50,Bingham Lake,MN
56119,$17.50,Brewster,MN
56120,$17.50,Butterfield,MN
56121,$17.50,Ceylon,MN
56122,$17.50,Chandler,MN
56123,$17.50,Currie,MN
56124,$17.50,,MN
56125,$17.50,Dovray,MN
56126,$17.50,,MN
56127,$17.50,Dunnell,MN
56128,$17.50,Edgerton,MN
56129,$17.50,Ellsworth,MN
56131,$17.50,Fulda,MN
56132,$17.50,Garvin,MN
56133,$17.50,,MN
56134,$17.50,Hardwick,MN
56136,$17.50,Hendricks,MN
56137,$17.50,Heron Lake,MN
56138,$17.50,Hills,MN
56139,$17.50,Holland,MN
56140,$17.50,Ihlen,MN
56141,$17.50,Iona,MN
56142,$17.50,Ivanhoe,MN
56143,$17.50,Jackson,MN
56144,$17.50,Jasper,MN
56145,$17.50,Jeffers,MN
56146,$17.50,Kanaranzi,MN
56147,$17.50,Kenneth,MN
